Unnamed: 0,Wikipedia movie ID,Freebase_ID,Name,Revenue,Runtime,Language_clean,Countries_clean,original_language,popularity,vote_count,vote_average,budget,collection_name,Release_year,Genres,ID,Freebase Movie ID,Character Name,Actor DOB,Actor gender,Actor height,Actor Name,Actor age at movie release,Freebase character map1,Freebase character map2,Freebase character map3,ethnicity_clean
10955,,,Ghost Shark,0.0,84.0,,,en,13.801,123.0,5.1,0.0,Ghost Shark Collection,2013.0,"['Horror', ' Science Fiction']",10956,,,,,,Robert Aberdeen,,,,,
10956,29870513.0,/m/0g9tvgw,Ghost Shark 2: Urban Jaws,0.0,76.0,['English'],['New Zealand'],en,1.582,5.0,4.8,0.0,Ghost Shark Collection,2015.0,['Horror'],10957,,,,,,Johnny Hall,,,,,
10957,13252654.0,/m/03b_dtr,Ghost Ship,68349884.0,72.0,['English'],['United Kingdom'],en,49.195,1978.0,5.9,35000000.0,,1952.0,"['Thriller', 'Horror', 'Black-and-white', 'Supernatural']",10958,/m/03b_dtr,,1926-02-10,,,Hazel Court,25.0,/m/0cw05s3,,/m/06vfcn,European
10960,1354688.0,/m/04w6td,Ghost Ship,68349884.0,91.0,['English'],"['United States of America', 'Australia', 'Canada']",en,49.195,1978.0,5.9,35000000.0,,2002.0,"['Horror', 'Slasher', 'Supernatural']",10961,/m/04w6td,Maureen Epps,1966-06-08,F,1.68,Julianna Margulies,36.0,/m/0jyrtq,/m/0h291hc,/m/01z_g6,North American
10963,,,Ghost Soldier,0.0,79.0,,,fr,1.194,2.0,4.0,0.0,,1987.0,['Horror'],10964,,,,,,David A.R. White,,,,,
10964,,,Ghost Son,0.0,97.0,,,en,2.667,14.0,4.7,0.0,,2007.0,"['Drama', ' Horror', ' Mystery', ' Thriller']",10965,,,,F,,Laura Harring,,,,,North American
10965,,,Ghost Squad,0.0,106.0,,,ja,0.788,5.0,4.6,0.0,,2018.0,"['Action', ' Fantasy', ' Horror']",10966,,,,,,Will Spencer,,,,,
10966,10383719.0,/m/02qb1jp,Ghost Station,0.0,102.0,['Thai'],['Thailand'],th,1.041,4.0,5.5,0.0,,2007.0,"['Parody', 'LGBT', 'Horror', 'Comedy']",10967,,,,,,Kim Bo-ra,,,,,
10968,,,Ghost Stories,135095.0,98.0,,,en,20.157,1019.0,6.4,0.0,,2018.0,"['Drama', ' Horror']",10969,,,,,,Takako Honda,,,,,
10969,,,Ghost Stories,0.0,144.0,,,hi,6.559,56.0,5.2,0.0,,2020.0,['Horror'],10970,,,,,,Takako Honda,,,,,
10970,,,Ghost Stories,0.0,46.0,,,en,1.4,1.0,10.0,0.0,,1987.0,"['Animation', ' Horror', ' TV Movie']",10971,,,,,,Takako Honda,,,,,
10971,22914078.0,/m/063_j4d,Ghost Stories of Wanderer at Honjo,0.0,55.0,['Japanese'],['Japan'],ja,1.181,3.0,7.7,0.0,,1957.0,['Horror'],10972,/m/063_j4d,,,,,Jûzaburô Akechi,,/m/0kfhccv,,/m/0kfhccy,
10972,,,Ghost Stories: Graveyard Thriller,0.0,56.0,,,en,0.62,1.0,2.0,0.0,,1986.0,['Horror'],10973,,,,,,Bob Jenkins,,,,,
10973,,,Ghost Storm,0.0,85.0,,,en,5.299,20.0,5.5,0.0,,2012.0,"['Action', ' Horror', ' Science Fiction', ' TV Movie']",10974,,,,M,,Carlos Bernard,,,,,North American
10974,2887314.0,/m/0897y1,Ghost Story,23371905.0,111.0,['English'],['United States of America'],en,6.5,116.0,6.0,0.0,,1981.0,"['Thriller', 'Horror', 'Suspense', 'Haunted House Film']",10975,/m/0897y1,,1954-06-28,F,1.651,Alice Krige,27.0,/m/03jq74w,,/m/031bsz,African
10979,30066890.0,/m/0g4x7hh,Ghost Story,0.0,89.0,[],['United Kingdom'],en,6.5,116.0,6.0,0.0,,1974.0,"['Thriller', 'Mystery', 'Horror']",10980,/m/0g4x7hh,,1927-08-31,,,Anthony Bate,46.0,/m/0g4x7k3,,/m/0c6kf3,European
10984,,,"Ghost Story ""Godmother of Mongkok""",0.0,86.0,,,cn,0.6,1.0,3.0,0.0,,1997.0,"['Comedy', ' Crime', ' Horror']",10985,,,,,,King-Tan Yuen,,,,,
10985,,,Ghost Story - Horrible Tea,0.0,0.0,,,zh,0.6,0.0,0.0,0.0,,2001.0,['Horror'],10986,,,,,,Lena Wai Chan,,,,,
10986,,,Ghost Story of Devil's Fire Swamp,0.0,78.0,,,ja,0.6,1.0,8.0,0.0,,1963.0,['Horror'],10987,,,,,,Tomisaburô Wakayama,,,,,
10987,,,Ghost Story of Kam Pin Mui,0.0,101.0,,,en,0.609,0.0,0.0,0.0,,1991.0,"['Drama', ' Fantasy', ' Horror']",10988,,,,,,Han Chai,,,,,
10988,,,Ghost Story: Cruel Phantom,0.0,40.0,,,ja,0.6,0.0,0.0,0.0,,1964.0,['Horror'],10989,,,,,,Makoto Ôtomo,,,,,
10989,,,Ghost Story: Crying in the Night Lantern,0.0,73.0,,,ja,0.6,0.0,0.0,0.0,,1962.0,['Horror'],10990,,,,M,,Ganjirô Nakamura,,,,,Asian
10990,,,Ghost Story: Depth of Kasane,0.0,90.0,,,ja,0.907,1.0,4.0,0.0,,1960.0,['Horror'],10991,,,,M,,Ganjirô Nakamura,,,,,Asian
10991,,,Ghost Story: One Eyed Jizo,0.0,66.0,,,ja,0.84,0.0,0.0,0.0,,1959.0,['Horror'],10992,,,,,,,,,,,
10992,,,Ghost Story: Passion in Fukagawa,0.0,0.0,,,ja,0.6,0.0,0.0,0.0,,1952.0,['Horror'],10993,,,,F,,Mitsuko Mito,,,,,Asian
10993,,,Ghost Storyteller,0.0,79.0,,,ja,0.6,0.0,0.0,0.0,,2014.0,['Horror'],10994,,,,,,Ayako Yamaguchi,,,,,
10994,,,Ghost Sweeper Mikami,0.0,60.0,,,ja,6.43,4.0,7.9,0.0,,1994.0,"['Action', ' Adventure', ' Animation', ' Comedy', ' Fantasy', ' Horror']",10995,,,,,,Hiromi Tsuru,,,,,Asian
10995,35080777.0,/m/0j622n9,Ghost Sweepers,,107.0,['Korean'],['South Korea'],,,,,,,2012.0,"['Comedy film', 'Horror']",10996,/m/0j622n9,,1984-07-04,M,,Lee Je-hoon,28.0,/m/0mzlq80,,/m/0h97c_s,Asian
10996,,,Ghost Sword,0.0,80.0,,,zh,0.6,1.0,1.0,0.0,,2019.0,"['Action', ' Horror', ' Mystery', ' Thriller']",10997,,,,,,,,,,,
10997,,,Ghost System,0.0,74.0,,,ja,0.6,1.0,5.0,0.0,,2003.0,['Horror'],10998,,,,,,Atsuko Rukawa,,,,,
10998,,,Ghost TV,0.0,90.0,,,en,0.6,3.0,1.3,0.0,,2013.0,"['Comedy', ' Horror']",10999,,,,,,Harley Neville,,,,,
10999,,,Ghost Taxi,0.0,49.0,,,en,0.6,0.0,0.0,0.0,,1999.0,"['Drama', ' Horror']",11000,,,,,,Scott Shaw,,,,,
11000,,,Ghost Team,0.0,83.0,,,en,4.769,59.0,4.5,0.0,,2016.0,"['Comedy', ' Horror']",11001,,,,M,,Jon Heder,,,,,North American
11001,,,Ghost Team One,9195.0,107.0,,,en,16.17,67.0,5.4,0.0,,2013.0,"['Comedy', ' Horror']",11002,,,,,,Carlos Santos,,,,,
11002,,,Ghost Theater,0.0,99.0,,,ja,1.585,15.0,6.2,0.0,,2015.0,['Horror'],11003,,,,,,Rika Adachi,,,,,Asian
11003,,,Ghost Timeless,0.0,86.0,,,cn,0.6,0.0,0.0,0.0,,2002.0,['Horror'],11004,,,,,,Edmond Leung,,,,,
11004,,,Ghost Tour,0.0,8.0,,,en,0.6,1.0,8.0,0.0,,2015.0,"['Horror', ' Mystery', ' Thriller']",11005,,,,,,William Bloomfield,,,,,
11005,,,Ghost Tower: A Complete Urban Legend from Hell,0.0,67.0,,,en,0.6,0.0,0.0,0.0,,2011.0,['Horror'],11006,,,,,,,,,,,
11006,,,Ghost Town,0.0,85.0,,,en,5.255,16.0,6.0,0.0,,2009.0,"['Horror', ' Science Fiction', ' Western']",11007,,,,M,,Ricky Gervais,,,,,European
11007,,,Ghost Town,0.0,85.0,,,en,3.064,31.0,4.5,0.0,,1988.0,"['Horror', ' Western']",11008,,,,M,,Ricky Gervais,,,,,European
11008,,,Ghost Track,0.0,74.0,,,en,10.356,0.0,0.0,0.0,,2022.0,['Horror'],11009,,,,,,Adam Probets,,,,,
11009,,,Ghost Tracks,0.0,5.0,,,en,0.6,1.0,10.0,0.0,,2013.0,"['Horror', ' Mystery', ' Thriller']",11010,,,,,,,,,,,
11010,33020355.0,/m/0h56n9r,Ghost Train,0.0,90.0,['English'],['United Kingdom'],ja,2.181,19.0,4.9,0.0,,2012.0,"['Comedy film', 'Horror']",11011,,,,,,Owen McDonnell,,,,,
11012,11053868.0,/m/02qzf7t,Ghost Train,0.0,90.0,['Japanese'],['Japan'],ja,2.181,19.0,4.9,0.0,,2006.0,"['Japanese Movies', 'Horror', 'World cinema']",11013,/m/02qzf7t,,1968-07-19,,1.68,Aya Sugimoto,37.0,/m/02vb3k5,,/m/09c81x,Asian
11014,,,Ghost Turd,0.0,18.0,,,en,0.6,0.0,0.0,0.0,,2019.0,"['Comedy', ' Horror']",11015,,,,,,Georgia Eyers,,,,,
11015,,,Ghost Under the Cold Moonlight,0.0,82.0,,,zh,0.84,0.0,0.0,0.0,,1975.0,['Horror'],11016,,,,,,Ling Fan,,,,,
11016,,,Ghost Variety,0.0,104.0,,,th,0.6,1.0,6.0,0.0,,2005.0,"['Comedy', ' Horror']",11017,,,,,,Phetthai Vongkumlao,,,,,
11017,,,Ghost Villa,0.0,99.0,,,ml,0.6,1.0,3.0,0.0,,2016.0,['Horror'],11018,,,,,,John Jacob,,,,,
11018,18413278.0,/m/04f44f5,Ghost Voyage,0.0,86.0,['English'],['United States of America'],en,2.21,17.0,5.8,0.0,,2008.0,"['Horror', 'Television movie']",11019,/m/04f44f5,,1972-02-29,,1.85,"Antonio Sabàto, Jr.",35.0,/m/04ls5rj,,/m/027fflx,European
11019,,,Ghost Warrior,0.0,81.0,,,en,2.565,14.0,5.2,0.0,,1984.0,"['Action', ' Crime', ' Horror', ' Science Fiction']",11020,,,,,,Hiroshi Fujioka,,,,,
11020,,,Ghost Warrior,0.0,98.0,,,en,0.6,0.0,0.0,0.0,,2021.0,['Horror'],11021,,,,,,Hiroshi Fujioka,,,,,
11021,,,Ghost Wedding,0.0,89.0,,,cn,1.646,0.0,0.0,0.0,,2021.0,"['Horror', ' Thriller']",11022,,,,,,Sandra Kwan Yue Ng,,,,,
11022,,,Ghost Wife,0.0,99.0,,,th,0.84,2.0,7.0,0.0,,2018.0,['Horror'],11023,,,,,,Supawadee Kitisopakul,,,,,
11023,,,Ghost Witch,0.0,97.0,,,en,2.486,5.0,5.0,10000.0,,2015.0,['Horror'],11024,,,,,,Scott Innes,,,,,North American
11024,,,Ghost Writer,0.0,91.0,,,en,2.361,9.0,5.3,3000000.0,,2007.0,"['Comedy', ' Horror']",11025,,,,M,,Ewan McGregor,,,,,European
11025,,,Ghost Writer,0.0,94.0,,,en,1.821,4.0,2.3,0.0,,1989.0,"['Comedy', ' Horror']",11026,,,,M,,Ewan McGregor,,,,,European
11026,,,Ghost Writer,0.0,97.0,,,id,1.379,12.0,7.3,0.0,Ghost Writer - Collection,2019.0,"['Comedy', ' Drama', ' Horror']",11027,,,,M,,Ewan McGregor,,,,,European
11027,,,Ghost Writer 2,0.0,115.0,,,id,2.178,1.0,9.0,0.0,Ghost Writer - Collection,2022.0,"['Comedy', ' Horror']",11028,,,,,,Tatjana Saphira,,,,,Asian
11028,,,Ghost Zombie,0.0,70.0,,,ja,4.173,3.0,6.3,0.0,,2007.0,['Horror'],11029,,,,,,Silu Seppälä,,,,,
11029,,,Ghost and Painter,0.0,0.0,,,ko,0.6,0.0,0.0,0.0,,1970.0,"['Drama', ' Horror']",11030,,,,,,Ge Pamungkas,,,,,
11030,,,Ghost at Heart,0.0,0.0,,,th,0.6,0.0,0.0,0.0,,1984.0,['Horror'],11031,,,,F,,Anita Mui,,,,,Australian
11031,,,Ghost for Sales,0.0,84.0,,,zh,0.6,0.0,0.0,0.0,,1991.0,"['Comedy', ' Horror']",11032,,,,M,,Ricky Hui,,,,,Asian
11032,,,Ghost from the Continent,0.0,73.0,,,ja,0.6,0.0,0.0,0.0,,1963.0,['Horror'],11033,,,,,,Sasha Andreev,,,,,
11033,,,Ghost from the Machine,0.0,86.0,,,en,2.876,16.0,7.6,0.0,,2010.0,"['Horror', ' Mystery', ' Science Fiction', ' Thriller']",11034,,,,,,,,,,,
11034,,,Ghost in Barber's,0.0,84.0,,,zh,0.6,0.0,0.0,0.0,,2017.0,['Horror'],11035,,,,,,Abby Yin,,,,,
11035,,,Ghost in ICU Room,0.0,76.0,,,th,0.84,0.0,0.0,0.0,,1987.0,['Horror'],11036,,,,,,Lily Brooks O'Briant,,,,,
11036,4816798.0,/m/0cph2l,Ghost in Love,0.0,91.0,['Korean'],['South Korea'],ko,1.203,3.0,5.7,0.0,,1998.0,"['Fantasy', 'Horror']",11037,/m/0cph2l,Na Han-su,1970-06-07,M,1.87,Cha Seung-won,28.0,/m/02vd8xz,/m/0h2rz_b,/m/0k_n3g,Asian
11037,,,Ghost in Me,0.0,0.0,,,cn,0.626,0.0,0.0,0.0,,1992.0,"['Comedy', ' Horror']",11038,,,,,,Valentin Braun,,,,,
11038,,,Ghost in a Teeny Bikini,0.0,84.0,,,en,2.325,9.0,4.4,0.0,,2006.0,"['Comedy', ' Horror']",11039,,,,F,,Christine Nguyen,,,,,North American
11039,,,Ghost in the Closet,0.0,2.0,,,en,0.6,0.0,0.0,0.0,,2022.0,['Horror'],11040,,,,,,,,,,,
11040,,,Ghost in the Family,0.0,0.0,,,zh,0.727,0.0,0.0,0.0,,2002.0,['Horror'],11041,,,,,,Jacob Keohane,,,,,
11041,,,Ghost in the Graveyard,0.0,92.0,,,en,1.914,15.0,4.3,0.0,,2019.0,"['Drama', ' Horror']",11042,,,,F,,Kelli Berglund,,,,,North American
11042,,,Ghost in the House,0.0,95.0,,,zh,1.073,2.0,4.5,0.0,,1988.0,"['Comedy', ' Fantasy', ' Horror']",11043,,,,,,Adam Scott Clevenger,,,,,
11043,,,Ghost in the House,0.0,0.0,,,zh,0.6,1.0,10.0,0.0,,2005.0,['Horror'],11044,,,,,,Adam Scott Clevenger,,,,,
11044,2493307.0,/m/07hqz2,Ghost in the Machine,5086909.0,95.0,['English'],['United States of America'],en,5.069,55.0,4.6,12000000.0,,1993.0,"['Thriller', 'Science Fiction', 'Action', 'Horror', 'Supernatural']",11045,/m/07hqz2,,,,,Ted Marcoux,,/m/0jyrfd,,/m/0jyrch,
11045,,,Ghost in the Regiment,0.0,75.0,,,ja,1.427,0.0,0.0,0.0,,1958.0,"['Crime', ' Horror']",11046,,,,,,Atsuko Tanaka,,,,,
11046,,,Ghost in the Water,0.0,55.0,,,en,0.6,0.0,7.0,0.0,,1982.0,"['Drama', ' Horror', ' TV Movie']",11047,,,,,,Judith Allchurch,,,,,
11047,,,Ghost in the Well,0.0,45.0,,,ja,1.028,5.0,7.8,0.0,,1957.0,['Horror'],11048,,,,,,,,,,,
11048,,,Ghost of Camp Blood,0.0,73.0,,,en,2.762,11.0,5.2,0.0,Camp Blood Collection,2018.0,['Horror'],11049,,,,,,Steve Diasparra,,,,,
11049,22937275.0,/m/06423px,Ghost of Chibusa Enoki,,48.0,['Japanese'],['Japan'],,,,,,,1958.0,"['Japanese Movies', 'Horror', 'Black-and-white']",11050,/m/06423px,Seki Hishikawa,1928-03-23,,,Katsuko Wakasugi,30.0,/m/0kdtd5v,/m/0kdtd5y,/m/0kdtd64,
11050,,,Ghost of Dragstrip Hollow,0.0,65.0,,,en,0.9,15.0,4.2,0.0,,1959.0,"['Comedy', ' Horror']",11051,,,,,,Jody Fair,,,,,
11051,,,Ghost of Goodnight Lane,0.0,97.0,,,en,19.145,20.0,5.3,0.0,,2014.0,"['Comedy', ' Horror']",11052,,,,M,,Billy Zane,,,,,North American
11052,,,Ghost of Guts Eater,0.0,104.0,,,th,0.62,1.0,6.0,0.0,,1973.0,['Horror'],11053,,,,,,Sombat Metanee,,,,,European
11053,,,Ghost of Love,0.0,93.0,,,it,1.419,23.0,7.4,0.0,,1981.0,"['Drama', ' Horror', ' Mystery', ' Romance']",11054,,,,,,Marcello Mastroianni,,,,,European
11054,,,Ghost of Machine,0.0,25.0,,,ko,0.6,0.0,0.0,0.0,,2016.0,"['Horror', ' Science Fiction']",11055,,,,F,,Karen Allen,,,,,North American
11055,12210037.0,/m/02vvzt3,Ghost of Mae Nak,0.0,103.0,['Thai'],"['Thailand', 'United Kingdom']",th,3.031,30.0,5.4,0.0,,2005.0,"['Thriller', 'Horror', 'World cinema', 'Supernatural']",11056,/m/02vvzt3,,,,,Jaran Ngamdee,,/m/0gc7bvf,,/m/0gc0jbl,
11058,,,Ghost of Mae Nak 3D,0.0,0.0,,,th,0.737,2.0,3.3,0.0,,2012.0,['Horror'],11059,,,,,,Pataratida Pacharawirapong,,,,,
11059,,,Ghost of Nang Fa Thani,0.0,0.0,,,th,0.6,0.0,0.0,0.0,,1967.0,['Horror'],11060,,,,,,,,,,,
11060,20940115.0,/m/05b5bz6,Ghost of Saga Mansion,0.0,97.0,['Japanese'],['Japan'],ja,0.669,1.0,9.0,0.0,,1953.0,"['Japanese Movies', 'Horror', 'Black-and-white']",11061,,,,,,Shinobu Araki,,,,,
11061,,,Ghost of Valentine,0.0,100.0,,,th,0.842,0.0,0.0,0.0,,2006.0,"['Drama', ' Horror']",11062,,,,,,Ploy Jindachote,,,,,
11062,,,Ghost of the Golden Groves,0.0,98.0,,,bn,0.605,0.0,0.0,0.0,,2019.0,"['Fantasy', ' Horror', ' Science Fiction']",11063,,,,,,Joyraj Bhattacharya,,,,,
11063,,,Ghost of the Mirror,0.0,93.0,,,zh,0.641,2.0,7.0,0.0,,1974.0,['Horror'],11064,,,,M,,Forest Whitaker,,,,,North American
11064,,,Ghost of the Needle,0.0,86.0,,,en,1.763,4.0,2.1,0.0,,2003.0,['Horror'],11065,,,,,,Brian Avenet-Bradley,,,,,
11065,,,Ghost of the Nile,0.0,0.0,,,ar,0.6,0.0,0.0,0.0,,2020.0,['Horror'],11066,,,,,,Mohamad Ramadan,,,,,
11066,,,Ghost of the Pearl Divers,0.0,56.0,,,ja,0.741,4.0,7.3,0.0,,1960.0,['Horror'],11067,,,,M,,Johnny Depp,,,,,North American
11067,,,Ghost on the Bridge,0.0,90.0,,,id,0.6,0.0,0.0,0.0,,2008.0,['Horror'],11068,,,,,,Andrew Shire,,,,,
11068,,,Ghost vs. Alien 03,0.0,96.0,,,ja,0.89,0.0,0.0,0.0,,2007.0,"['Comedy', ' Drama', ' Horror', ' Science Fiction']",11069,,,,F,,Takako Fuji,,,,,Asian
11069,,,Ghost's Hospital,0.0,0.0,,,cn,0.6,0.0,0.0,0.0,,1988.0,['Horror'],11070,,,,,,Siu-Lung Leung,,,,,
11070,,,Ghost's Love,0.0,85.0,,,zh,0.926,0.0,0.0,0.0,,1993.0,"['Fantasy', ' Horror', ' Romance']",11071,,,,,,Jolin Tsai,,,,,
11071,20940430.0,/m/05b1pjk,Ghost-Cat Wall of Hatred,,88.0,['Japanese'],['Japan'],,,,,,,,"['Japanese Movies', 'Horror']",11072,,,,M,,Shintarô Katsu,,,,,Asian
11072,20940601.0,/m/05b3cmc,Ghost-Cat of Arima Palace,0.0,49.0,['Japanese'],['Japan'],ja,0.6,1.0,8.0,0.0,,1953.0,"['Japanese Movies', 'Horror', 'Black-and-white']",11073,,,,,,Kôichi Aihara,,,,,
11073,16964927.0,/m/0413lzv,Ghost-Cat of Gojusan-Tsugi,0.0,87.0,['Japanese'],['Japan'],ja,0.621,1.0,8.0,0.0,,1956.0,"['Horror', 'Black-and-white']",11074,/m/0413lzv,Fujinami's Footman,,,,Kôichi Aihara,,/m/0jwlsh4,/m/0jwlsh7,/m/0gcxpmb,
11074,,,Ghost-Cat of Yonaki Swamp,0.0,90.0,,,ja,0.917,1.0,7.0,0.0,,1957.0,['Horror'],11075,,,,M,,Shintarô Katsu,,,,,Asian
11075,,,Ghost: The Cinderella,0.0,84.0,,,th,0.6,2.0,6.0,0.0,,2011.0,['Horror'],11076,,,,,,Emma Reinagel,,,,,
11096,,,Ghostroads: A Japanese Rock N Roll Ghost Story,0.0,77.0,,,en,0.6,0.0,0.0,0.0,,2018.0,"['Horror', ' Music']",11097,,,,,,Makoto Arikida,,,,,
11131,,,Ghoulish Ghost Mother,0.0,0.0,,,th,0.946,0.0,0.0,0.0,,1990.0,['Horror'],11132,,,,,,,,,,,
11229,,,Go To Sleep: A Lao Ghost Story,0.0,15.0,,,en,0.6,1.0,7.0,0.0,,2019.0,['Horror'],11230,,,,,,Phet Mahathongdy,,,,,
11619,,,Guys in Ghost's Hand,0.0,90.0,,,zh,0.706,0.0,0.0,0.0,,1991.0,['Horror'],11620,,,,,,Chia-Chen Chang,,,,,
11816,,,Hannah and the Dog Ghost,0.0,29.0,,,en,0.84,0.0,0.0,0.0,,1981.0,"['Drama', ' Fantasy', ' Horror']",11817,,,,,,Vickie Washington,,,,,
11882,,,Happy Ghost II,0.0,96.0,,,cn,1.934,5.0,5.0,0.0,Happy Ghost Collection,1985.0,"['Comedy', ' Fantasy', ' Horror']",11883,,,,,,Raymond Pak-Ming Wong,,,,,
11883,,,Happy Ghost III,0.0,89.0,,,cn,2.152,9.0,6.7,0.0,Happy Ghost Collection,1986.0,"['Comedy', ' Fantasy', ' Horror']",11884,,,,,,Raymond Pak-Ming Wong,,,,,
11931,,,Harry Price: Ghost Hunter,0.0,90.0,,,en,2.799,21.0,6.0,0.0,,2015.0,"['Drama', ' Horror']",11932,,,,M,,Rafe Spall,,,,,European
12117,,,Hawaiian Ghost Stories,0.0,61.0,,,en,0.6,1.0,0.0,0.0,,2020.0,['Horror'],12118,,,,,,Reynolds Kamakawiwoole,,,,,
12165,,,Headless Ghost,0.0,79.0,,,th,0.6,1.0,4.0,100000.0,,2005.0,['Horror'],12166,,,,,,Richard Lyon,,,,,North American
12166,,,Headless Ghost,0.0,0.0,,,th,0.6,0.0,0.0,0.0,,1980.0,['Horror'],12167,,,,,,Richard Lyon,,,,,North American
12535,,,High-Spirited Ghost Loves,0.0,0.0,,,th,0.6,0.0,0.0,0.0,,1984.0,"['Comedy', ' Horror']",12536,,,,,,,,,,,
12580,,,His Trembling Hands: An Immigrant Ghost Story,0.0,12.0,,,tr,0.6,0.0,0.0,1555.0,,2021.0,"['Drama', ' Fantasy', ' Horror']",12581,,,,,,Serkan Tokgoz,,,,,
12619,7114779.0,/m/0h4w5c,Hold That Ghost,,85.0,['English'],['United States of America'],,,,,,,1941.0,"['Haunted House Film', 'Horror', 'Comedy', 'Black-and-white', 'Slapstick']",12620,/m/0h4w5c,Ferdie Jones,1906-03-06,M,1.65,Lou Costello,34.0,/m/0kpydn,/m/02nwg39,/m/0qkj7,North American
12652,,,Hollywood Ghost Stories,0.0,75.0,,,en,2.233,4.0,5.3,0.0,,1986.0,"['Documentary', ' Fantasy', ' Horror']",12653,,,,M,,John Carradine,,,,,North American
12761,34874231.0,/m/0hz8pl_,Hong Kong Ghost Stories,0.0,97.0,['Standard Cantonese'],['Hong Kong'],cn,1.925,6.0,3.8,0.0,,2011.0,['Horror'],12762,/m/0hz8pl_,,1985-05-22,,1.68,Chrissie Chau,26.0,/m/0j59mn9,,/m/06w2vnt,
12878,,,Horror Bizarre: Ghost Hotel,0.0,40.0,,,en,0.6,0.0,0.0,0.0,,2015.0,"['Horror', ' Thriller']",12879,,,,,,,,,,,
13226,,,Hungry Ghost Ritual,0.0,82.0,,,cn,1.697,9.0,5.6,0.0,,2014.0,['Horror'],13227,,,,M,,Nick Cheung,,,,,Asian
13337,,,I Am a Ghost,0.0,74.0,,,en,3.301,33.0,5.4,0.0,,2012.0,"['Drama', ' Horror', ' Thriller']",13338,,,,,,Anna Ishida,,,,,
13636,,,In Ghost House Inn,0.0,136.0,,,ml,2.156,14.0,5.0,0.0,Harihar Nagar  Collection,2010.0,"['Comedy', ' Horror']",13637,,,,,,Mukesh,,,,,Asian
13637,24073925.0,/m/07kfp_x,In Ghost House Inn: Harihar Nagar-3,,,['Malayalam'],['India'],,,,,,,,"['Comedy film', 'Horror']",13638,/m/07kfp_x,Mahadevan,1960-10-21,,,Mukesh,,/m/07lmgkq,/m/0h7yf1q,/m/0bwqq2,Asian
14064,,,Invisible 2: Chasing The Ghost Sound,0.0,39.0,,,ko,0.6,1.0,5.0,0.0,,2011.0,"['Drama', ' Horror', ' Thriller']",14065,,,,,,,,,,,
14067,2664825.0,/m/07wctc,Invisible Ghost,,70.0,['English'],['United States of America'],,,,,,,1941.0,"['Crime Fiction', 'Thriller', 'Horror', 'Adventure', 'Black-and-white', 'Action/Adventure', 'Mystery', 'Crime Thriller']",14068,/m/07wctc,,1908-10-25,F,,Polly Ann Young,32.0,/m/02vccf3,,/m/07484w,North American
14073,,,Invitation of Ghost,0.0,0.0,,,cn,0.6,1.0,1.0,0.0,,1984.0,['Horror'],14074,,,,,,Jaime Mei-Chun Chik,,,,,
14093,,,Irul: Ghost Hotel,0.0,99.0,,,en,1.165,0.0,0.0,50000.0,,2021.0,['Horror'],14094,,,,,,Punitah Shanmugam,,,,,
14332,,,Japanese Archipelago: Horror Ghost Zone,0.0,45.0,,,ja,0.6,0.0,0.0,0.0,,1990.0,['Horror'],14333,,,,,,,,,,,
14487,,,Ju-on: Black Ghost,0.0,60.0,,,ja,6.924,61.0,4.7,0.0,Ju-on Collection,2009.0,['Horror'],14488,,,,,,Kôji Seto,,,,,
14496,,,Ju-on: White Ghost,0.0,60.0,,,ja,7.641,69.0,6.0,0.0,Ju-on Collection,2009.0,"['Fantasy', ' Horror']",14497,,,,,,Hiroki Suzuki,,,,,
14503,,,Judas Ghost,0.0,75.0,,,en,2.527,14.0,4.7,300000.0,,2015.0,"['Fantasy', ' Horror']",14504,,,,,,Martin Delaney,,,,,
14681,,,Kamen Rider Ghost: Final Stage,0.0,42.0,,,ja,0.6,0.0,0.0,0.0,,2017.0,"['Action', ' Horror', ' Science Fiction']",14682,,,,,,Shun Nishime,,,,,
14707,,,Kappa no Sanpei: Ghost Operation,0.0,24.0,,,ja,0.6,0.0,0.0,0.0,,1968.0,"['Fantasy', ' Horror']",14708,,,,,,Norihei Miki,,,,,
15136,,,Koreatown Ghost Story,0.0,14.0,,,en,0.6,0.0,0.0,0.0,,2021.0,['Horror'],15137,,,,F,,Margaret Cho,,,,,North American
15423,,,Lady Chatterley's Ghost,0.0,81.0,,,en,1.976,2.0,2.5,0.0,,2011.0,"['Comedy', ' Horror']",15424,,,,,,Holly Sampson,,,,,North American
15545,17284185.0,/m/043sm78,Last Ghost Standing,0.0,85.0,['Cantonese'],['Hong Kong'],cn,0.877,1.0,5.0,0.0,,1999.0,"['Thriller', 'Horror']",15546,/m/043sm78,Yeung-Yeung,1964-07-08,,,Simon Lui,34.0,/m/09j15t7,/m/0n4k9hk,/m/047dght,
15765,,,Let It Ghost,0.0,0.0,,,cn,1.74,0.0,0.0,0.0,,2022.0,"['Comedy', ' Horror']",15766,,,,,,Man-Lung Ling,,,,,
15776,,,Let the Ghost Pass,0.0,14.0,,,en,0.6,2.0,6.0,0.0,,2020.0,['Horror'],15777,,,,,,Alma Cederquist,,,,,
15786,,,"Let's Play, Ghost",0.0,107.0,,,id,0.6,0.0,0.0,0.0,,2014.0,['Horror'],15787,,,,,,Virda Anggraini,,,,,
16192,,,Love Ghost,0.0,95.0,,,ja,1.849,6.0,5.3,0.0,,2001.0,['Horror'],16193,,,,F,,Kumiko Akiyoshi,,,,,Asian
